date,sp500,nasdaq,shanghai,vix,sp500_return,nasdaq_return,shanghai_return,sp500_log_return,nasdaq_log_return,shanghai_log_return
2018-03-28,2605.0,6949.22998046875,3122.2900390625,22.8700008392334,-0.00291665716625622,-0.008500740871404622,-0.014008147969167828,-0.0029209188994626773,-0.008537078245363964,-0.014107188074059484
2018-03-29,2640.8701171875,7063.4501953125,3160.531005859375,19.96999931335449,0.013769718690019195,0.016436384342549237,0.012247730453752936,0.013675777493843445,0.016302769090529544,0.012173333846862203
2018-03-30,,,3168.89697265625,,,,0.0026470130434934624,,,0.0026435158744758645
2018-04-02,2581.8798828125,6870.1201171875,3163.178955078125,23.6200008392334,-0.022337423560165104,-0.027370487903107033,-0.0018044188963745045,-0.022590682343495868,-0.027752037963765908,-0.0018060488211577997
2018-04-03,2614.449951171875,6941.27978515625,3136.633056640625,21.100000381469727,0.012614865848792123,0.010357849172203615,-0.00839215827320916,0.012535961315741067,0.010304574212672335,-0.008427570697075589
2018-04-04,2644.68994140625,7042.10986328125,3131.111083984375,20.059999465942383,0.01156648273982852,0.014526150975879393,-0.0017604777340974875,0.01150010234644679,0.014421657157892691,-0.0017620291961672856
2018-04-05,2662.840087890625,7076.5498046875,,18.940000534057617,0.0068628636575538415,0.0048905714444793524,,0.006839421401651201,0.004878651447884911,
2018-04-06,2604.469970703125,6915.10986328125,,21.489999771118164,-0.021920248779842444,-0.022813368924403332,,-0.022164067057064987,-0.02307762053986691,
2018-04-09,2613.159912109375,6950.33984375,3138.2939453125,21.770000457763672,0.0033365488963206236,0.005094637853234829,0.0022940295426965296,0.0033309949675928295,0.005081704095747849,0.002291402274179028
2018-04-10,2656.8701171875,7094.2998046875,3190.322021484375,20.46999931335449,0.0167269537832615,0.020712650629156615,0.01657845857606377,0.01658859899631407,0.020501060422378717,0.016442536130834916
2018-04-11,2642.18994140625,7069.02978515625,3208.08203125,20.239999771118164,-0.005525364482924067,-0.003562017426237518,0.005566839223760223,-0.005540685772461173,-0.0035683765155923013,0.0055514016401531
2018-04-12,2663.989990234375,7140.25,3180.157958984375,18.489999771118164,0.008250750063987677,0.010074963185655372,-0.00870428872878437,0.008216898697657044,0.01002454907482414,-0.008742392320831618
2018-04-13,2656.300048828125,7106.64990234375,3159.052001953125,17.40999984741211,-0.0028866254882486952,-0.004705731263786261,-0.00663676374050004,-0.0028907998267066345,-0.00471683807462594,-0.006658884986955124
2018-04-16,2677.840087890625,7156.27978515625,3110.64892578125,16.559999465942383,0.008109038386684864,0.006983583473857635,-0.015322025766574598,0.008076336801563068,0.006959311194262101,-0.015440620975475628
2018-04-17,2706.389892578125,7281.10009765625,3066.797119140625,15.25,0.010661504701720004,0.01744206714205143,-0.014097317854541047,0.01060507161386675,0.01729170024394236,-0.014197628900268527
2018-04-18,2708.639892578125,7295.240234375,3091.39892578125,15.600000381469728,0.0008313658006817715,0.0019420330072514869,0.0080219870062741,0.0008310204075532664,0.001940149699054451,0.007989981917511924
2018-04-19,2693.1298828125,7238.06005859375,3117.3759765625,15.960000038146973,-0.005726124690152989,-0.007838011353185959,0.0084030082835993,-0.00574258179583257,-0.007868890021573644,0.00836789955169129
2018-04-20,2670.139892578125,7146.1298828125,3071.54296875,16.8799991607666,-0.00853653230061302,-0.012700941279438771,-0.014702431839177632,-0.008573177188352708,-0.012782287752647089,-0.014811583777303705
2018-04-23,2670.2900390625,7128.60009765625,3068.011962890625,16.34000015258789,5.623169212687351e-05,-0.0024530459764539048,-0.0011495869975772788,5.623011118453955e-05,-0.0024560596231532647,-0.0011502482795591375
2018-04-24,2634.56005859375,7007.35009765625,3128.927001953125,18.020000457763672,-0.01338056164164636,-0.017008949630919035,0.019854889680777754,-0.013470888006475166,-0.017155263282233792,0.019660352156706695
2018-04-25,2639.39990234375,7003.740234375,3117.97412109375,17.84000015258789,0.001837059563023713,-0.0005151538357498486,-0.0035005229756200906,0.0018353742328236348,-0.0005152865730758118,-0.0035066641418890704
2018-04-26,2666.93994140625,7118.68017578125,3075.030029296875,16.239999771118164,0.010434204774367295,0.016411222798086378,-0.013773075121550571,0.010380144187376953,0.016278014116889845,-0.013868803923697775
2018-04-27,2669.909912109375,7119.7998046875,3082.23193359375,15.40999984741211,0.0011136248915897262,0.00015728040572171587,0.002342059826492715,0.001113005271363815,0.0001572680384554393,0.0023393214791260866
2018-04-30,2648.050048828125,7066.27001953125,,15.93000030517578,-0.008187490964434607,-0.007518439650649578,,-0.008221192548921247,-0.007546845586481015,
2018-05-01,2654.800048828125,7130.7001953125,,15.489999771118164,0.0025490454770622506,0.009117989491367329,,0.0025458021710273926,0.009076671592713827,
2018-05-02,2635.669921875,7100.89990234375,3081.177001953125,15.970000267028809,-0.007205863568357729,-0.004179153821154857,-0.0003422622513014062,-0.007231951201402355,-0.0041879108910961044,-0.0003423208363937642
2018-05-03,2629.72998046875,7088.14990234375,3100.85888671875,15.899999618530272,-0.0022536742393085563,-0.0017955470680260932,0.006387781277462867,-0.002256217585064076,-0.0017971609948732692,0.0063674658703271715
2018-05-04,2663.419921875,7209.6201171875,3091.032958984375,14.770000457763672,0.012811178963797909,0.017137083232901862,-0.0031687761660036395,0.012729810028334959,0.01699189975559301,-0.003173807368513187
2018-05-07,2672.6298828125,7265.2099609375,3136.64501953125,14.75,0.0034579455015175675,0.007710509409154076,0.014756251761825823,0.003451980554989958,0.00768093535488219,0.014648437606609107
2018-05-08,2671.919921875,7266.89990234375,3161.498046875,14.710000038146973,-0.0002656413228280252,0.00023260737340513593,0.007923442783290824,-0.0002656766117338216,0.00023258032450448925,0.007892217145107294
2018-05-09,2697.7900390625,7339.91015625,3159.14990234375,13.420000076293944,0.009682220255068819,0.010046960173856645,-0.0007427316090139469,0.009635647934868785,0.00999682499393901,-0.0007430075707876101
2018-05-10,2723.070068359375,7404.97021484375,3174.4130859375,13.229999542236328,0.009370643723504823,0.008863876697230433,0.004831421130863767,0.009327011603848374,0.008824823149734514,0.004819787272788864
2018-05-11,2727.719970703125,7402.8798828125,3163.262939453125,12.649999618530272,0.0017075955546570487,-0.00028228770279992155,-0.0035125064641932102,0.001706139270961256,-0.00028232755347324404,-0.003518689798604624
2018-05-14,2730.1298828125,7411.31982421875,3174.031982421875,12.93000030517578,0.0008834895573073265,0.0011400889302344286,0.003404409679143461,0.0008830995101265589,0.0011394395223916028,0.0033986277953962523
2018-05-15,2711.449951171875,7351.6298828125,3192.117919921875,14.630000114440918,-0.006842140279927467,-0.008053888217209981,0.005698095545401571,-0.006865655043990812,-0.008086495972407811,0.005681922805772438
2018-05-16,2722.4599609375,7398.2998046875,3169.56494140625,13.420000076293944,0.004060561678767671,0.006348241494598339,-0.007065208454509975,0.004052339847514407,0.0063281762839907,-0.007090285224640586
2018-05-17,2720.1298828125,7382.47021484375,3154.282958984375,13.43000030517578,-0.0008558723207806596,-0.0021396253546958066,-0.00482147635539365,-0.0008562387886101002,-0.002141917623339441,-0.004833137169173627
